id,articleType,baseColour,season,usage,productDisplayName,image,masterCategory,gender,subCategory
444,Handbags,Black,Summer,Casual,Bulchee Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/5afe124d3303d3ad5b2ed74ae722744b_images.jpg,Accessories,Women,Bags
445,Handbags,Green,Summer,Casual,Kiara Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Blue-Handbag_84b4f24c7281d3b3b77c0b1af10f2751_images.jpg,Accessories,Women,Bags
446,Handbags,Brown,Winter,Casual,Ivory Tag Women Brown Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Brown-Sling-Bag_5d6050a7c0452ad11925a27b56f87944_images.jpg,Accessories,Women,Bags
447,Handbags,Black,Winter,Casual,Spice Art Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Spice-Art-Women-Black-Handbag_c6632fa1610b18e14ccc42a487337ca2_images.jpg,Accessories,Women,Bags
448,Handbags,Orange,Summer,Casual,Murcia Women Tribal Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Handbags_62bdb30b41c891fcc94966a33c0301ec_images.jpg,Accessories,Women,Bags
449,Handbags,Beige,Summer,Casual,Baggit Women Beige Libra Jhuti Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Khaki-Libra-Jhuti-Sling-Bag_00108e3d6800bd81d900aa1a78f3f930_images.jpg,Accessories,Women,Bags
450,Handbags,Black,Winter,Casual,Fastrack Women Polyester Black Sling Bag,http://assets.myntassets.com/v1/images/style/properties/55f983a474ea9e1f8cf1e4c8de16dbf9_images.jpg,Accessories,Women,Bags
451,Handbags,Brown,Winter,Casual,Murcia Women Laser Cut Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/a3cdd18852482584c71721b1ce96c874_images.jpg,Accessories,Women,Bags
452,Handbags,Brown,Winter,Casual,Baggit Women Possible Taj Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/cb8652cf96ab4510b5741e0b360809d4_images.jpg,Accessories,Women,Bags
453,Handbags,Brown,Winter,Casual,Spice Art Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/14c78d509557aed9051cf34f4e302109_images.jpg,Accessories,Women,Bags
454,Handbags,Brown,Summer,Casual,Baggit Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Brown-Handbag_8c11378c1743e838f9be9aefc162fe69_images.jpg,Accessories,Women,Bags
455,Handbags,Brown,Summer,Casual,Nyk Women Brown Sandy Handbag,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Brown-Sandy-Handbag_7aec53ecf5d9f2a77ce5e80a518e4e63_images.jpg,Accessories,Women,Bags
456,Handbags,Grey,Summer,Casual,Kiara Women Grey And Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/325df8eecabbefbe78d7188f4fb978f0_images.jpg,Accessories,Women,Bags
457,Handbags,White,Winter,Casual,Murcia Women White Dotted Handbag,http://assets.myntassets.com/v1/images/style/properties/2ddccc16002240049027cd81f774627c_images.jpg,Accessories,Women,Bags
458,Handbags,Grey,Winter,Casual,Murcia Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/8997efc5b5ab04b55097cea98997da85_images.jpg,Accessories,Women,Bags
459,Handbags,Olive,Summer,Casual,Lino Perros Women Canvas Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/dc5fb588960280a5c78ccfa5a0f67987_images.jpg,Accessories,Women,Bags
460,Handbags,Turquoise Blue,Summer,Casual,Lino Perros Women Leatherette Turquoise Blue Sling Bag,http://assets.myntassets.com/v1/images/style/properties/b1588d8ea6ac21e0f8163252c3fa810a_images.jpg,Accessories,Women,Bags
461,Handbags,Black,Summer,Casual,Rocia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/a749537bcc94bfbf4431a979945768fc_images.jpg,Accessories,Women,Bags
462,Handbags,Purple,Summer,Casual,Baggit Women Purple Bag,http://assets.myntassets.com/v1/images/style/properties/bacbe4fa2ef52af7b1e678184b55380e_images.jpg,Accessories,Women,Bags
463,Handbags,Purple,Summer,Casual,Murcia Women Purple Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Purple-Sling-Bag_13b72a92a08a31351a400082926a7114_images.jpg,Accessories,Women,Bags
464,Handbags,White,Summer,Casual,Kiara Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-White-Handbag_67970e6f49df1edc91d6332478a8c2b5_images.jpg,Accessories,Women,Bags
465,Handbags,Black,Summer,Casual,Puma Women Fitness Black Handbag,http://assets.myntassets.com/v1/images/style/properties/837865160f30198ab04d0161ea0805bc_images.jpg,Accessories,Women,Bags
466,Handbags,Green,Summer,Casual,Murcia Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Green-Handbag_ab88c228b23f952e879e446fc1bba0d6_images.jpg,Accessories,Women,Bags
467,Handbags,Brown,Winter,Casual,Murcia Women Shimery Jute Tote Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/4d63b54e2c9003fff8e372553b813290_images.jpg,Accessories,Women,Bags
468,Handbags,Yellow,Summer,Casual,Kiara Women Yellow Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Yellow-Handbag_88566da8c440cd2fdac70f59c63ede41_images.jpg,Accessories,Women,Bags
469,Handbags,Brown,Winter,Casual,Baggit Women Zanzeel Taj Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/6bc0cf8b9092b97a023d36e083a1d98c_images.jpg,Accessories,Women,Bags
470,Handbags,Grey,Winter,Casual,Murcia Women Lorra Grey Grey Handbags,http://assets.myntassets.com/v1/images/style/properties/04b2eb17a518c448ae2dbbf39659bb55_images.jpg,Accessories,Women,Bags
471,Handbags,Brown,Summer,Casual,Lino Perros Women Leatherite Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/545e2b3998d7f356f65f1376eba34d4c_images.jpg,Accessories,Women,Bags
472,Handbags,Brown,Summer,Casual,Baggit Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/6641688c52f79b474c1376b2e2d77fd5_images.jpg,Accessories,Women,Bags
473,Handbags,Black,Winter,Casual,Murcia Women Black & Gold Graphic Print Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Green---Black-Handbag_160cd04258227eaecef3d6dad6b4b429_images.jpg,Accessories,Women,Bags
474,Handbags,Red,Summer,Casual,Lino Perros Women Leatherette Red Handbag,http://assets.myntassets.com/v1/images/style/properties/e3db1176c4bec4187a267c87a17ac7e9_images.jpg,Accessories,Women,Bags
475,Handbags,Black,Summer,Casual,Paridhan Women Black Checked Handbag,http://assets.myntassets.com/v1/images/style/properties/b70200ea863c046e5decd0c4eac5a6ea_images.jpg,Accessories,Women,Bags
476,Handbags,Black,Summer,Casual,Hidekraft Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/f107d0881da097880aa09944155824ef_images.jpg,Accessories,Women,Bags
477,Handbags,White,Fall,Casual,Baggit Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-White-Ghost-Crock-Bag_ddbeca7f285dc0138e9dd30c0480e990_images.jpg,Accessories,Women,Bags
478,Handbags,Black,Summer,Casual,Puma Women Originals Mono Black Handbag,http://assets.myntassets.com/v1/images/style/properties/a74fac46c1bff535a2280ea9aa25ce14_images.jpg,Accessories,Women,Bags
479,Handbags,Pink,Summer,Casual,Be For Bag Women Pink Tote Bag,http://assets.myntassets.com/v1/images/style/properties/b3e78c76c557305b066475d18297adbb_images.jpg,Accessories,Women,Bags
480,Handbags,Brown,Summer,Casual,Ivory Tag Brown Hound Crossbody Bag,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-brown-Sling-Bag_ae5b4355d5be4e30ee0e43319cac257e_images.jpg,Accessories,Women,Bags
481,Handbags,Khaki,Summer,Casual,Puma Women Khaki Handbag,http://assets.myntassets.com/v1/images/style/properties/5bae14d6b99b7ffd7b01f760d635f4a2_images.jpg,Accessories,Women,Bags
482,Handbags,Blue,Summer,Casual,Bulchee Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/d695410c184bc560440c437fc736eea4_images.jpg,Accessories,Women,Bags
483,Handbags,Grey,Summer,Casual,Nyk Women Grey Vespa Handbag,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Grey-Vespa-Handbag_b95e83dbc7090c432c2c38690d1207be_images.jpg,Accessories,Women,Bags
484,Handbags,Purple,Summer,Casual,Bulchee Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/3a96eeead3cb13ba7066f61327ab3026_images.jpg,Accessories,Women,Bags
485,Handbags,Grey,Summer,Casual,Spice Art Women Grey & Black Handbag,http://assets.myntassets.com/v1/images/style/properties/53b34e22261a56ca8e93720908db8104_images.jpg,Accessories,Women,Bags
486,Handbags,Red,Summer,Casual,Be For Bag Women Red Tote Bag,http://assets.myntassets.com/v1/images/style/properties/4699d9b8fdd19c7f0a7c4d4868b17509_images.jpg,Accessories,Women,Bags
487,Handbags,Brown,Summer,Casual,Baggit Women Brown Sling Bag,http://assets.myntassets.com/v1/images/style/properties/365876977b4ad34a3cd4db106b556f63_images.jpg,Accessories,Women,Bags
488,Handbags,Grey,Summer,Casual,Lino Perros Women Grey Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beige-Sling-Bag_9a92b2558d1d2bc06c68db6a206e0481_images.jpg,Accessories,Women,Bags
489,Handbags,Burgundy,Summer,Casual,Murcia Women Burgundy Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Burgundy-Handbag_14c3d0abb498d029103005b9b35c3233_images.jpg,Accessories,Women,Bags
490,Handbags,Peach,Summer,Casual,Kiara Women Peach Handbag,http://assets.myntassets.com/v1/images/style/properties/12920bb09024a303b34bac76f871eb89_images.jpg,Accessories,Women,Bags
491,Handbags,Black,Summer,Casual,Puma Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/42dd968dbfbbdb49ca939007cc0438f4_images.jpg,Accessories,Women,Bags
492,Handbags,Red,Summer,Casual,Lino Perros Women Leatherette Red Handbag,http://assets.myntassets.com/v1/images/style/properties/4356f8885bfd3ffeb99e9d6f46d1c0a6_images.jpg,Accessories,Women,Bags
493,Handbags,Red,Summer,Casual,Paridhan Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/63ad59d8bd76f6ae1014039f06e9bd6c_images.jpg,Accessories,Women,Bags
494,Handbags,Brown,Summer,Casual,Hidekraft Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/f3bce97d05b533f992fd1a2bfae41dbf_images.jpg,Accessories,Women,Bags
495,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Brown-Handbag8bf0f595d63a4357aef6a5b6c48e03a5_images.jpg,Accessories,Women,Bags
496,Handbags,Pink,Summer,Casual,Lino Perros Women Leatherette Pink Sling Bag,http://assets.myntassets.com/v1/images/style/properties/e56151aa1d269a224aa69abd6e30f6a7_images.jpg,Accessories,Women,Bags
497,Handbags,Purple,Summer,Casual,Baggit Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/02694b97732775da607bd164719be19c_images.jpg,Accessories,Women,Bags
498,Handbags,Black,Winter,Casual,Murcia Women Hmzaab Black Handbags,http://assets.myntassets.com/v1/images/style/properties/6deb34be1a967d506e2fb67831c022dd_images.jpg,Accessories,Women,Bags
499,Handbags,Black,Winter,Casual,Murcia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/e4cb290358f13403192c3d5c891adb57_images.jpg,Accessories,Women,Bags
500,Handbags,Green,Summer,Casual,Bulchee Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/def11ec4639163d66727172936e98f8d_images.jpg,Accessories,Women,Bags
501,Handbags,Red,Summer,Casual,Nyk Women Red Tiny Handbag,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Red-Tiny-Handbag_2c35498d616fa3abc56a6c09e2e1e66c_images.jpg,Accessories,Women,Bags
502,Handbags,Brown,Summer,Casual,Bulchee Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/0c31b07bdd48411904e152a97d4e6e34_images.jpg,Accessories,Women,Bags
503,Handbags,Black,Summer,Casual,Rocia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/4ab08557247ed424d76ca91b58967f00_images.jpg,Accessories,Women,Bags
504,Handbags,Black,Summer,Casual,Yelloe Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/39f77c658bf1d0fd7e2d32b33488b969_images.jpg,Accessories,Women,Bags
505,Handbags,Black,Summer,Casual,Kiara Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/676cacab4812ff7bf4108efe2737d48d_images.jpg,Accessories,Women,Bags
506,Handbags,Blue,Summer,Casual,United Colors of Benetton Women Solid Blue Handbags,http://assets.myntassets.com/v1/images/style/properties/e435abffe38edfe2c210380a89b0fe79_images.jpg,Accessories,Women,Bags
507,Handbags,Magenta,Winter,Casual,Lino Perros Women Leatherette Magenta Handbag,http://assets.myntassets.com/v1/images/style/properties/955bf11354ec299adc10389e515a5476_images.jpg,Accessories,Women,Bags
508,Handbags,Black,Fall,Casual,United Colors of Benetton Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/54b644426fab4ac5048c649bfb5847a8_images.jpg,Accessories,Women,Bags
509,Handbags,Orange,Summer,Casual,Stoln Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/61f1faddea31021f0753f49f2d70d2b6_images.jpg,Accessories,Women,Bags
510,Handbags,Black,Summer,Casual,Murcia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handbag_217a72e7cfd4809bf0ce8ee513dd98e3_images.jpg,Accessories,Women,Bags
511,Handbags,Green,Summer,Travel,Geonaute Women Green Outdoor Bag,http://assets.myntassets.com/v1/images/style/properties/d3340c2d4cd9f64ec59083c4a6e41e07_images.jpg,Accessories,Women,Bags
512,Handbags,Blue,Winter,Casual,Lino Perros Women Leatherette Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/fb6b8490b6d7ece9833e08baa2d23278_images.jpg,Accessories,Women,Bags
513,Handbags,Blue,Summer,Casual,Murcia Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_f939dadbf36d53e048b9ed072a606231_images.jpg,Accessories,Women,Bags
514,Handbags,Blue,Fall,Casual,Nike Women Checks Blue Handbags,http://assets.myntassets.com/v1/images/style/properties/3f91ae9959d3119fcb6ebb6e0e6345e3_images.jpg,Accessories,Women,Bags
515,Handbags,Grey,Winter,Casual,Kiara Women Grey Shiny Handbag,http://assets.myntassets.com/v1/images/style/properties/d7833732563ded9c3aab3314bde0b84f_images.jpg,Accessories,Women,Bags
516,Handbags,Pink,Winter,Casual,Lino Perros Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/6e84edb242c4f4de0a0eb577d0b3fae1_images.jpg,Accessories,Women,Bags
517,Handbags,Maroon,Summer,Casual,United Colors of Benetton Women Solid Maroon Handbags,http://assets.myntassets.com/v1/images/style/properties/8052f9d253e742338c3c93e52add3477_images.jpg,Accessories,Women,Bags
518,Handbags,Grey,Summer,Casual,Kiara Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Grey-Handbag_3c3b67b233660702704209c2c2e16578_images.jpg,Accessories,Women,Bags
519,Handbags,Beige,Summer,Casual,Rocia Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/5fa4d35cf3187bd143198a5076ed8306_images.jpg,Accessories,Women,Bags
520,Handbags,Black,Winter,Casual,Murcia Women Leather Black Handbag,http://assets.myntassets.com/v1/images/style/properties/a204f8fe771c6feb353fe9f73bd133a6_images.jpg,Accessories,Women,Bags
521,Handbags,Red,Summer,Casual,Lino Perros Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/74fdda730ba53b6eec80509b86235006_images.jpg,Accessories,Women,Bags
522,Handbags,Red,Winter,Casual,Murcia Women Casual Red Handbag,http://assets.myntassets.com/v1/images/style/properties/f3f0056a9bde9f09285b567c1a697b37_images.jpg,Accessories,Women,Bags
523,Handbags,Purple,Winter,Casual,Lino Perros Women Leatherette Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/5335f22d9ddc4c65fb32b085aede3228_images.jpg,Accessories,Women,Bags
524,Handbags,Black,Summer,Casual,Rocia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/8cf926448fa02532e6df6fdd56259bec_images.jpg,Accessories,Women,Bags
525,Handbags,Black,Winter,Casual,Lino Perros Women Golden Strap Black Handbag,http://assets.myntassets.com/v1/images/style/properties/057f6f366103cb867155ae5c6df8668d_images.jpg,Accessories,Women,Bags
526,Handbags,Blue,Summer,Casual,United Colors of Benetton Women Solid Blue Handbags,http://assets.myntassets.com/v1/images/style/properties/5bd58b30afd6c1a403000a5e62ac5feb_images.jpg,Accessories,Women,Bags
527,Handbags,Orange,Summer,Casual,Kiara Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Orange-Handbag_f16ccb20dbe62bff1bf1a7cc6cd8e847_images.jpg,Accessories,Women,Bags
528,Handbags,Pink,Winter,Casual,Lino Perros Women Pink & Black Striped Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Pink---Black-Striped-Handbag_97a71bbc60f0fdab9763a354130ee89b_images.jpg,Accessories,Women,Bags
529,Handbags,Brown,Summer,Casual,Rocia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/675639b362985a2fdb9da689df257150_images.jpg,Accessories,Women,Bags
530,Handbags,Brown,Winter,Casual,Lino Perros Women Polka Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/6c12d97dacbb2f79ca6e2dcb08b716a9_images.jpg,Accessories,Women,Bags
531,Handbags,Mustard,Summer,Casual,Baggit Women Mustard Selection Hunt Sling Bag,http://assets.myntassets.com/v1/images/style/properties/deda027a0dc15344ce42242eda9af7a9_images.jpg,Accessories,Women,Bags
532,Handbags,Cream,Spring,Casual,Murcia Blue & Cream Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Blue-and-Beige-Handbag_bbc4f56247b0341bddc8a243eee4daed_images.jpg,Accessories,Women,Bags
533,Handbags,Purple,Winter,Casual,Murcia Women Casual Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/e619c9988f5512db56a0eac448613b8b_images.jpg,Accessories,Women,Bags
534,Handbags,Blue,Winter,Casual,Lino Perros Women Leatherite Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/350d0f0a81e3113e4539621162d21913_images.jpg,Accessories,Women,Bags
535,Handbags,Black,Summer,Travel,Geonaute Women Black Outdoor Bag,http://assets.myntassets.com/v1/images/style/properties/f86dc81cba54c2106a6b2bf9ee52bfdc_images.jpg,Accessories,Women,Bags
536,Handbags,Gold,Winter,Casual,Baggit Women Barbiex Avni Gold Handbag,http://assets.myntassets.com/v1/images/style/properties/85fcdc5401f95c8180d8152e30e7e169_images.jpg,Accessories,Women,Bags
